,Unnamed: 0,ISBN,Image,Link,Name,Genre,Book-Title,Book-Author,Year-Of-Publication,Publisher_y,Image-URL-S,Image-URL-M,Image-URL-L
2253,2253,486411052,0486411052.jpg,http://ecx.images-amazon.com/images/I/51UgGwmHKaL.jpg,Great Short Poems (Dover Thrift Editions),Literature & Fiction,Great Short Poems (Dover Thrift Editions),Paul Negri,2000,Dover Publications,http://images.amazon.com/images/P/0486411052.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486411052.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486411052.01.LZZZZZZZ.jpg
2254,2254,385000197,0385000197.jpg,http://ecx.images-amazon.com/images/I/61orD5w8KuL.jpg,Best Loved Poems of the American People,Literature & Fiction,The Best Loved Poems of the American People,"Hazel, Felleman",1936,Doubleday Books,http://images.amazon.com/images/P/0385000197.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385000197.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385000197.01.LZZZZZZZ.jpg
2255,2255,804831793,0804831793.jpg,http://ecx.images-amazon.com/images/I/51qtTtRm4YL.jpg,Japanese Death Poems: Written by Zen Monks and Haiku Poets on the Verge of Death,Literature & Fiction,Japanese Death Poems: Written by Zen Monks and Haiku Poets on the Verge of Death,Yoel Hoffman,1998,Tuttle Publishing,http://images.amazon.com/images/P/0804831793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804831793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804831793.01.LZZZZZZZ.jpg
2256,2256,553275631,0553275631.jpg,http://ecx.images-amazon.com/images/I/415JI8s-1OL.jpg,The Black Poets,Literature & Fiction,Black Poets,Dudley Randall,1985,Bantam Books,http://images.amazon.com/images/P/0553275631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553275631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553275631.01.LZZZZZZZ.jpg
2257,2257,486292746,0486292746.jpg,http://ecx.images-amazon.com/images/I/51TdOX0wZsL.jpg,The Classic Tradition of Haiku: An Anthology (Dover Thrift Editions),Literature & Fiction,The Classic Tradition of Haiku: An Anthology (Dover Thrift Editions),Faubion Bowers,1996,Dover Publications,http://images.amazon.com/images/P/0486292746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486292746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486292746.01.LZZZZZZZ.jpg
2258,2258,375704469,0375704469.jpg,http://ecx.images-amazon.com/images/I/51h4UamM5bL.jpg,The Colossus and Other Poems,Literature & Fiction,The Colossus and Other Poems,SYLVIA PLATH,1998,Vintage,http://images.amazon.com/images/P/0375704469.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375704469.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375704469.01.LZZZZZZZ.jpg
2259,2259,091317503X,091317503X.jpg,http://ecx.images-amazon.com/images/I/51X6018Z6ML.jpg,This Bridge Called My Back: Writings by Radical Women of Color,Literature & Fiction,This Bridge Called My Back: Writings by Radical Women of Color,Cherrie Moraga,1984,Kitchen Table--Women of Color Press,http://images.amazon.com/images/P/091317503X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/091317503X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/091317503X.01.LZZZZZZZ.jpg
2260,2260,014023778X,014023778X.jpg,http://ecx.images-amazon.com/images/I/51%2BL6uVncHL.jpg,Unsettling America: An Anthology of Contemporary Multicultural Poetry,Literature & Fiction,Unsettling America: An Anthology of Contemporary Multicultural Poetry,Maria M. Gillan,1994,Penguin Books,http://images.amazon.com/images/P/014023778X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014023778X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014023778X.01.LZZZZZZZ.jpg
2261,2261,809288311,0809288311.jpg,http://ecx.images-amazon.com/images/I/31R6HOKqXwL.jpg,One Hundred and One Famous Poems,Literature & Fiction,101 Famous Poems,Roy J. Cook,1984,McGraw-Hill/Contemporary Books,http://images.amazon.com/images/P/0809288311.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0809288311.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0809288311.01.LZZZZZZZ.jpg
2262,2262,679429069,0679429069.jpg,http://ecx.images-amazon.com/images/I/41JwkjZfm6L.jpg,Love Poems (Everyman's Library Pocket Poets),Literature & Fiction,Love Poems (Everyman's Library Pocket Poets),Sheila Kohler,1993,Everyman's Library,http://images.amazon.com/images/P/0679429069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679429069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679429069.01.LZZZZZZZ.jpg
2263,2263,399217444,0399217444.jpg,http://ecx.images-amazon.com/images/I/51vn7SYz2zL.jpg,Eric Carle's Animals Animals,Literature & Fiction,Eric Carle's Animals Animals,Eric Carle,1989,Philomel Books,http://images.amazon.com/images/P/0399217444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399217444.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399217444.01.LZZZZZZZ.jpg
2264,2264,014200264X,014200264X.jpg,http://ecx.images-amazon.com/images/I/41N4L2qVA3L.jpg,"Book of Haikus (Poets, Penguin)",Literature & Fiction,Book of Haikus,Jack Kerouac,2003,Penguin Books,http://images.amazon.com/images/P/014200264X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014200264X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014200264X.01.LZZZZZZZ.jpg
2265,2265,393321185,0393321185.jpg,http://ecx.images-amazon.com/images/I/416PJHMBV3L.jpg,The Haiku Anthology (Third Edition),Literature & Fiction,The Haiku Anthology,Cor Van Den Heuvel,2000,W.W. Norton &amp, Company,http://images.amazon.com/images/P/0393321185.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393321185.01.MZZZZZZZ.jpg
2266,2266,1400041287,1400041287.jpg,http://ecx.images-amazon.com/images/I/51eTTs1c62L.jpg,Haiku (Everyman's Library Pocket Poets),Literature & Fiction,Haiku (Everyman's Library Pocket Poets),Peter Washington,2003,Unknown Publisher - Being Researched,http://images.amazon.com/images/P/1400041287.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400041287.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400041287.01.LZZZZZZZ.jpg
2267,2267,140444599,0140444599.jpg,http://ecx.images-amazon.com/images/I/51UGPQoDZUL.jpg,On Love and Barley: Haiku of Basho (Penguin Classics),Literature & Fiction,On Love and Barley Haiku of Basho (Penguin Classics),Basho,1986,Penguin Books,http://images.amazon.com/images/P/0140444599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140444599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140444599.01.LZZZZZZZ.jpg
2268,2268,089346158X,089346158X.jpg,http://ecx.images-amazon.com/images/I/41pp6EPtd2L.jpg,"Haiku, Vol. 1: Eastern Culture",Literature & Fiction,Haiku,Reginald Horace Blyth,1981,Scb Distributors,http://images.amazon.com/images/P/089346158X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/089346158X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/089346158X.01.LZZZZZZZ.jpg
2269,2269,679755276,0679755276.jpg,http://ecx.images-amazon.com/images/I/510jjkcaAVL.jpg,Loose Woman: Poems,Literature & Fiction,Loose Woman: Poems,Sandra Cisneros,1995,Vintage Books USA,http://images.amazon.com/images/P/0679755276.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679755276.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679755276.01.LZZZZZZZ.jpg
2270,2270,486275574,0486275574.jpg,http://ecx.images-amazon.com/images/I/512hej3%2BTML.jpg,Romeo and Juliet (Dover Thrift Editions),Literature & Fiction,Romeo and Juliet (Dover Thrift Editions),William Shakespeare,1993,Dover Publications,http://images.amazon.com/images/P/0486275574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486275574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486275574.01.LZZZZZZZ.jpg
2271,2271,1573225851,1573225851.jpg,http://ecx.images-amazon.com/images/I/51BtucZ3j8L.jpg,Rilke's Book of Hours: Love Poems to God,Literature & Fiction,Rilke's Book of Hours: Love Poems to God,Anita Barrows,1997,Riverhead Books,http://images.amazon.com/images/P/1573225851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573225851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573225851.01.LZZZZZZZ.jpg
2272,2272,60924691,0060924691.jpg,http://ecx.images-amazon.com/images/I/51t1uJwAOaL.jpg,Into The Garden: A Wedding Anthology: Poetry and Prose on Love and Marriage,Literature & Fiction,Into The Garden: A Wedding Anthology : Poetry and Prose on Love and Marriage,Robert Hass,1994,Perennial,http://images.amazon.com/images/P/0060924691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060924691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060924691.01.LZZZZZZZ.jpg
2273,2273,395850851,0395850851.jpg,http://ecx.images-amazon.com/images/I/41P3mWK8vqL.jpg,West Wind: Poems and Prose Poems,Literature & Fiction,West Wind : Poems and Prose Poems,Mary Oliver,1998,Houghton Mifflin Co,http://images.amazon.com/images/P/0395850851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395850851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395850851.01.LZZZZZZZ.jpg
2274,2274,140442308,0140442308.jpg,http://ecx.images-amazon.com/images/I/5196py0k0%2BL.jpg,The Romance of Tristan: The Tale of Tristan's Madness (Penguin Classics),Literature & Fiction,The Romance of Tristan: And the Tale of Tristan's Madness (The Penguin Classics),Beroul,1978,Penguin Books,http://images.amazon.com/images/P/0140442308.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140442308.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140442308.01.LZZZZZZZ.jpg
2275,2275,031274501X,031274501X.jpg,http://ecx.images-amazon.com/images/I/515-DH5uisL.jpg,Sonnets from the Portuguese: A Celebration of Love,Literature & Fiction,Sonnets from the Portuguese: A Celebration of Love,Elizabeth Barrett Browning,1986,St. Martin's Press,http://images.amazon.com/images/P/031274501X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031274501X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031274501X.01.LZZZZZZZ.jpg
2276,2276,679446893,0679446893.jpg,http://ecx.images-amazon.com/images/I/61Cn0ynedVL.jpg,Love Letters (Everyman's Library Pocket Poets),Literature & Fiction,Love Letters (Everyman's Library Pocket Poets),Peter Washington,1996,Everyman's Library,http://images.amazon.com/images/P/0679446893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679446893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679446893.01.LZZZZZZZ.jpg
2277,2277,931674409,0931674409.jpg,http://ecx.images-amazon.com/images/I/51A8A9B74FL.jpg,Older Love,Literature & Fiction,Older Love,Warren Hanson,1999,Waldman House Press,http://images.amazon.com/images/P/0931674409.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0931674409.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0931674409.01.LZZZZZZZ.jpg
2278,2278,486270734,0486270734.jpg,http://ecx.images-amazon.com/images/I/51kS2nYRYmL.jpg,Favorite Poems (Dover Thrift Editions),Literature & Fiction,Favorite Poems (Dover Thrift Editions),William Wordsworth,1992,Dover Publications,http://images.amazon.com/images/P/0486270734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486270734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486270734.01.LZZZZZZZ.jpg
2279,2279,486275507,0486275507.jpg,http://ecx.images-amazon.com/images/I/51At1peRaQL.jpg,The Road Not Taken and Other Poems (Dover Thrift Editions),Literature & Fiction,The Road Not Taken and Other Poems (Dover Thrift Editions),Robert Frost,1993,Dover Publications,http://images.amazon.com/images/P/0486275507.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486275507.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486275507.01.LZZZZZZZ.jpg
2280,2280,141183047,0141183047.jpg,http://ecx.images-amazon.com/images/I/510818qq0LL.jpg,The Book of Disquiet (Penguin Classics),Literature & Fiction,The Book of Disquiet (Penguin Classics),Fernando Pessoa,2002,Penguin Books,http://images.amazon.com/images/P/0141183047.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141183047.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141183047.01.LZZZZZZZ.jpg
2281,2281,525467343,0525467343.jpg,http://ecx.images-amazon.com/images/I/51Jf89ziBkL.jpg,Stopping by Woods on a Snowy Evening,Literature & Fiction,Stopping by Woods on a Snowy Evening,Robert Frost,2001,Dutton Books,http://images.amazon.com/images/P/0525467343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525467343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525467343.01.LZZZZZZZ.jpg
2282,2282,151686564,0151686564.jpg,http://ecx.images-amazon.com/images/I/51toaHpkSmL.jpg,Old Possum's Book of Practical Cats,Literature & Fiction,"Old Possum's Book of Practical Cats, Illustrated Edition",T.S. Eliot,1982,Harcourt,http://images.amazon.com/images/P/0151686564.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151686564.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151686564.01.LZZZZZZZ.jpg
2283,2283,151189781,0151189781.jpg,http://ecx.images-amazon.com/images/I/41hDuQQhIoL.jpg,"T. S. Eliot: Collected Poems, 1909-1962 (The Centenary Edition)",Literature & Fiction,"Collected Poems, 1909-1962",T. S. Eliot,1963,Harcourt,http://images.amazon.com/images/P/0151189781.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151189781.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151189781.01.LZZZZZZZ.jpg
2284,2284,872860175,0872860175.jpg,http://ecx.images-amazon.com/images/I/510u-jsWdyL.jpg,"Howl and Other Poems (City Lights Pocket Poets, No. 4)",Literature & Fiction,Howl and Other Poems (Pocket Poets),Allen Ginsberg,1956,City Lights Publishers,http://images.amazon.com/images/P/0872860175.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0872860175.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0872860175.01.LZZZZZZZ.jpg
2285,2285,440905605,0440905605.jpg,http://ecx.images-amazon.com/images/I/51sTSLRNldL.jpg,Beowulf: A New Telling,Literature & Fiction,Beowulf: A New Telling,Robert Nye,1982,Laure Leaf,http://images.amazon.com/images/P/0440905605.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440905605.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440905605.01.LZZZZZZZ.jpg
2286,2286,385128614,0385128614.jpg,http://ecx.images-amazon.com/images/I/519PqV46eWL.jpg,The Practice of the Presence of God,Literature & Fiction,The Practice of the Presence of God,Lawrence,1977,Image,http://images.amazon.com/images/P/0385128614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385128614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385128614.01.LZZZZZZZ.jpg
2287,2287,1574231057,1574231057.jpg,http://ecx.images-amazon.com/images/I/51-bhHFKRHL.jpg,What Matters Most is How Well You Walk Through the Fire,Literature & Fiction,What Matters Most Is How Well You Walk Through the Fire,Charles Bukowski,1999,Black Sparrow Books,http://images.amazon.com/images/P/1574231057.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1574231057.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1574231057.01.LZZZZZZZ.jpg
2288,2288,395957761,0395957761.jpg,http://ecx.images-amazon.com/images/I/41C4Y2X1SNL.jpg,The Complete Poems: Anne Sexton,Literature & Fiction,The Complete Poems : Anne Sexton,Anne Sexton,1999,Mariner Books,http://images.amazon.com/images/P/0395957761.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395957761.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395957761.01.LZZZZZZZ.jpg
2289,2289,679738568,0679738568.jpg,http://ecx.images-amazon.com/images/I/51LsnKbml9L.jpg,Woman Hollering Creek: And Other Stories,Literature & Fiction,Woman Hollering Creek and Other Stories (Vintage Contemporaries),Sandra Cisneros,1992,Vintage Books USA,http://images.amazon.com/images/P/0679738568.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679738568.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679738568.01.LZZZZZZZ.jpg
2290,2290,933377290,0933377290.jpg,http://ecx.images-amazon.com/images/I/51n-3tqAVuL.jpg,Words Under the Words: Selected Poems (A Far Corner Book),Literature & Fiction,The Words Under the Words: Selected Poems,Naomi Shihab Nye,1995,Eighth Mountain Press,http://images.amazon.com/images/P/0933377290.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0933377290.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0933377290.01.LZZZZZZZ.jpg
2291,2291,140587640,0140587640.jpg,http://ecx.images-amazon.com/images/I/51fDDYqJYTL.jpg,"The Descent of Alette (Poets, Penguin)",Literature & Fiction,The Descent of Alette (Penguin Poets),Alice Notley,1996,Penguin Books,http://images.amazon.com/images/P/0140587640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140587640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140587640.01.LZZZZZZZ.jpg
2292,2292,1929918224,1929918224.jpg,http://ecx.images-amazon.com/images/I/51JMHGHCDFL.jpg,Mules of Love (American Poets Continuum),Literature & Fiction,"Mules of Love: Poems (American Poets Continuum, 73)",Ellen Bass,2002,BOA Editions,http://images.amazon.com/images/P/1929918224.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1929918224.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1929918224.01.LZZZZZZZ.jpg
2293,2293,067084487X,067084487X.jpg,http://ecx.images-amazon.com/images/I/51zgBsCJCPL.jpg,The Stinky Cheese Man and Other Fairly Stupid Tales,Literature & Fiction,The Stinky Cheeseman and Other Fairly Stupid Tales (Caldecott Honor Book),Jon Scieszka,1993,Viking Books,http://images.amazon.com/images/P/067084487X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067084487X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067084487X.01.LZZZZZZZ.jpg
2294,2294,684843323,0684843323.jpg,http://ecx.images-amazon.com/images/I/515e8FawN8L.jpg,The Complete Short Stories of Ernest Hemingway: The Finca Vigia Edition,Literature & Fiction,The Complete Short Stories Of Ernest Hemingway : The Finca Vigia Edition,Ernest Hemingway,1998,Scribner,http://images.amazon.com/images/P/0684843323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684843323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684843323.01.LZZZZZZZ.jpg
2295,2295,679886478,0679886478.jpg,http://ecx.images-amazon.com/images/I/51fUXc5QP9L.jpg,The 20th-Century Children's Book Treasury: Picture Books and Stories to Read Aloud,Literature & Fiction,The 20th-Century Children's Book Treasury: Picture Books and Stories to Read Aloud,Janet Schulman,1998,Alfred A. Knopf,http://images.amazon.com/images/P/0679886478.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679886478.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679886478.01.LZZZZZZZ.jpg
2296,2296,1573226068,1573226068.jpg,http://ecx.images-amazon.com/images/I/41GN%2Bi49PLL.jpg,Drown,Literature & Fiction,Drown,Junot Diaz,1997,Riverhead Books,http://images.amazon.com/images/P/1573226068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573226068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573226068.01.LZZZZZZZ.jpg
2297,2297,679723056,0679723056.jpg,http://ecx.images-amazon.com/images/I/51nLRerQ9tL.jpg,What We Talk About When We Talk About Love: Stories,Literature & Fiction,What We Talk About When We Talk About Love: Stories (Vintage Contemporaries),Raymond Carver,1989,Vintage Books USA,http://images.amazon.com/images/P/0679723056.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679723056.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679723056.01.LZZZZZZZ.jpg
2298,2298,679745653,0679745653.jpg,http://ecx.images-amazon.com/images/I/51Mud5Fz1%2BL.jpg,Breakfast at Tiffany's and Three Stories,Literature & Fiction,Breakfast at Tiffany's: And Three Stories (First Vintage International),Truman Capote,1993,Vintage Books USA,http://images.amazon.com/images/P/0679745653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679745653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679745653.01.LZZZZZZZ.jpg
2299,2299,805210555,0805210555.jpg,http://ecx.images-amazon.com/images/I/41ys3RmMrFL.jpg,Franz Kafka: The Complete Stories,Literature & Fiction,The Complete Stories,Franz Kafka,1995,Schocken Books,http://images.amazon.com/images/P/0805210555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805210555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805210555.01.LZZZZZZZ.jpg
2300,2300,140286802,0140286802.jpg,http://ecx.images-amazon.com/images/I/51-r5H5xvML.jpg,Collected Fictions,Literature & Fiction,Collected Fictions,Jorge Luis Borges,1999,Penguin Books,http://images.amazon.com/images/P/0140286802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140286802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140286802.01.LZZZZZZZ.jpg
