,ISBN,Image,Link,Name,Publisher_x,Label,Genre,Book-Title,Book-Author,Year-Of-Publication,Publisher_y,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
3085,764315161,0764315161.jpg,http://ecx.images-amazon.com/images/I/51D25VKW48L.jpg,World War I Posters (Schiffer Book for Collectors with Price Guide),Gary A. Borkan,8,"Crafts, Hobbies & Home",World War I Posters,Gary A. Borkan,2002,Schiffer Publishing,http://images.amazon.com/images/P/0764315161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764315161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764315161.01.LZZZZZZZ.jpg,,,,
3086,1570722323,1570722323.jpg,http://ecx.images-amazon.com/images/I/5172IrqqIJL.jpg,Elvis Presley: Silver Screen Icon: A Collection of Movie Posters,Steve Templeton,8,"Crafts, Hobbies & Home",Elvis Presley: Silver Screen Icon: Featuring a Collection of Movie Posters,Steve Templeton,2002,Overmountain Press,http://images.amazon.com/images/P/1570722323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570722323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570722323.01.LZZZZZZZ.jpg,,,,
3087,823083454,0823083454.jpg,http://ecx.images-amazon.com/images/I/51T39HGPK2L.jpg,Lost Artwork of Hollywood: Classic Images from Cinema's Golden Age,Fred E. Basten,8,"Crafts, Hobbies & Home",The Lost Artwork of Hollywood: Classic Images from Cinema's Golden Age,Fred E. Basten,1996,Watson-Guptill Publications,http://images.amazon.com/images/P/0823083454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0823083454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0823083454.01.LZZZZZZZ.jpg,,,,
3088,295968265,0295968265.jpg,http://ecx.images-amazon.com/images/I/71T54ATJ5GL.gif,Fifth Chinese Daughter,Jade Snow Wong,8,"Crafts, Hobbies & Home",Fifth Chinese Daughter,Jade Snow Wong,1989,University of Washington Press,http://images.amazon.com/images/P/0295968265.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0295968265.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0295968265.01.LZZZZZZZ.jpg,,,,
3089,891450688,0891450688.jpg,http://ecx.images-amazon.com/images/I/51Otmr5zN5L.jpg,Collectors Encyclopedia of McCoy Pottery,Sharon Huxford,8,"Crafts, Hobbies & Home",Collector's Encyclopedia of McCoy Pottery,Sharon Huxford,1979,Collector Books,http://images.amazon.com/images/P/0891450688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891450688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891450688.01.LZZZZZZZ.jpg,,,,
3090,873492862,0873492862.jpg,http://ecx.images-amazon.com/images/I/51xmlH5XnQL.jpg,Motown : The Golden Years: The Stars and Music That Shaped a Generation,Bill Dahl,8,"Crafts, Hobbies & Home",Motown : The Golden Years: The Stars and Music That Shaped a Generation,Bill Dahl,2001,Krause Publications,http://images.amazon.com/images/P/0873492862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0873492862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0873492862.01.LZZZZZZZ.jpg,,,,
3091,764553798,0764553798.jpg,http://ecx.images-amazon.com/images/I/51bhiO6GrhL.jpg,Stamp Collecting For Dummies,Richard L. Sine,8,"Crafts, Hobbies & Home",Stamp Collecting for Dummies,Richard L.  Sine,2001,For Dummies,http://images.amazon.com/images/P/0764553798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764553798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764553798.01.LZZZZZZZ.jpg,,,,
3092,60199008,0060199008.jpg,http://ecx.images-amazon.com/images/I/51D04DG50ML.jpg,An American Postal Portrait: A Photographic Legacy,The U.S. Postal Service,8,"Crafts, Hobbies & Home",An American Postal Portrait: A Photographic Legacy,The U.S. Postal Service,2000,HarperResource,http://images.amazon.com/images/P/0060199008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060199008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060199008.01.LZZZZZZZ.jpg,,,,
3093,60198966,0060198966.jpg,http://ecx.images-amazon.com/images/I/61M5Z5APREL.jpg,The 2000 Commemorative Stamp Yearbook,The U.S. Postal Service,8,"Crafts, Hobbies & Home",The 2000 Commemorative Stamp Yearbook (Commemorative Stamp Yearbook),The U.S. Postal Service,2000,HarperResource,http://images.amazon.com/images/P/0060198966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060198966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060198966.01.LZZZZZZZ.jpg,,,,
3094,486271242,0486271242.jpg,http://ecx.images-amazon.com/images/I/51kHyMxaKSL.jpg,The History of Underclothes (Dover Fashion and Costumes),C. Willett Cunnington,8,"Crafts, Hobbies & Home",The History of Underclothes,C. Willett Cunnington,1992,Dover Publications,http://images.amazon.com/images/P/0486271242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486271242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486271242.01.LZZZZZZZ.jpg,,,,
3095,486423832,0486423832.jpg,http://ecx.images-amazon.com/images/I/51ETdSZ0gaL.jpg,French Baroque and Rococo Fashions (Dover Fashion Coloring Book),Tom Tierney,8,"Crafts, Hobbies & Home",French Baroque and Rococo Fashions (Dover Pictorial Archives),Tom Tierney,2003,Dover Publications,http://images.amazon.com/images/P/0486423832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486423832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486423832.01.LZZZZZZZ.jpg,,,,
3096,486290603,0486290603.jpg,http://ecx.images-amazon.com/images/I/51TTKy9Kb9L.jpg,"Medieval Costume in England and France: The 13th, 14th and 15th Centuries (Dover Fashion and Costumes)",Mary G. Houston,8,"Crafts, Hobbies & Home","Medieval Costume in England and France: The 13th, 14th and 15th Centuries",Mary G. Houston,1996,Dover Publications,http://images.amazon.com/images/P/0486290603.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486290603.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486290603.01.LZZZZZZZ.jpg,,,,
3097,1552092607,1552092607.jpg,http://ecx.images-amazon.com/images/I/51PxAeJbKDL.jpg,"Cane, Rush and Willow: Weaving with Natural Materials",Hilary Burns,8,"Crafts, Hobbies & Home","Cane, Rush and Willow: Weaving With Natural Materials",Hilary Burns,1998,Firefly Books Ltd,http://images.amazon.com/images/P/1552092607.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1552092607.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1552092607.01.LZZZZZZZ.jpg,,,,
3098,882669656,0882669656.jpg,http://ecx.images-amazon.com/images/I/519IP89L0XL.jpg,"The Soapmaker's Companion: A Comprehensive Guide with Recipes, Techniques & Know-How (Natural Body Series - The Natural Way to Enhance Your Life)",Susan Miller Cavitch,8,"Crafts, Hobbies & Home","The Soapmaker's Companion: A Comprehensive Guide With Recipes, Techniques &amp; Know-How",Susan Miller Cavitch,1997,Storey Publishing,http://images.amazon.com/images/P/0882669656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0882669656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0882669656.01.LZZZZZZZ.jpg,,,,
3099,1580172431,1580172431.jpg,http://ecx.images-amazon.com/images/I/51UTNskPd6L.jpg,"Making Natural Liquid Soaps: Herbal Shower Gels, Conditioning Shampoos,  Moisturizing Hand Soaps, Luxurious Bubble Baths, and more",Catherine Failor,8,"Crafts, Hobbies & Home",Making Natural Liquid Soaps: Herbal Shower Gels / Conditioning Shampoos / Moisturizing Hand Soaps,Catherine Failor,2000,Storey Books,http://images.amazon.com/images/P/1580172431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580172431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580172431.01.LZZZZZZZ.jpg,,,,
3100,882669850,0882669850.jpg,http://ecx.images-amazon.com/images/I/519OvNEV5HL.jpg,"Perfumes, Splashes & Colognes: Discovering and Crafting Your Personal Fragrances",Nancy M. Booth,8,"Crafts, Hobbies & Home","Perfumes, Splashes &amp; Colognes: Discovering and Crafting Your Personal Fragrances",Nancy M. Booth,1997,Storey Publishing,http://images.amazon.com/images/P/0882669850.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0882669850.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0882669850.01.LZZZZZZZ.jpg,,,,
3101,1580172938,1580172938.jpg,http://ecx.images-amazon.com/images/I/51gs6XobKvL.jpg,Melt & Mold Soap Crafting,C. Kaila Westerman,8,"Crafts, Hobbies & Home",Melt &amp; Mold Soap Crafting,C. Kaila Westerman,2000,Storey Books,http://images.amazon.com/images/P/1580172938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580172938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580172938.01.LZZZZZZZ.jpg,,,,
3102,1883010144,1883010144.jpg,http://ecx.images-amazon.com/images/I/51awwo3nKPL.jpg,Soap Book,Sandy Maine,8,"Crafts, Hobbies & Home",The Soap Book: Simple Herbal Recipes,Sandy Maine,1995,Interweave Press,http://images.amazon.com/images/P/1883010144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1883010144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1883010144.01.LZZZZZZZ.jpg,,,,
3103,882669842,0882669842.jpg,http://ecx.images-amazon.com/images/I/41nvJDZOnBL.jpg,"Milk-Based Soaps: Making Natural, Skin-Nourishing Soap",Casey Makela,8,"Crafts, Hobbies & Home","Milk-Based Soaps: Making Natural, Skin-Nourishing Soap",Casey Makela,1997,Storey Publishing,http://images.amazon.com/images/P/0882669842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0882669842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0882669842.01.LZZZZZZZ.jpg,,,,
3104,671316338,0671316338.jpg,http://ecx.images-amazon.com/images/I/51auNcu6xQL.jpg,Preschooler's Busy Book: 365 Creative Games & Activities To Occupy 3-6 Year Olds (Busy Books Series),Trish Kuffner,8,"Crafts, Hobbies & Home",The Preschooler's Busy Book,Trish Kuffner,1998,Meadowbrook Press,http://images.amazon.com/images/P/0671316338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671316338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671316338.01.LZZZZZZZ.jpg,,,,
3105,879234490,0879234490.jpg,http://ecx.images-amazon.com/images/I/612ZsZMNKYL.jpg,"The American Boy's Handy Book: What to Do and How to Do It, Centennial Edition",Daniel Carter Beard,8,"Crafts, Hobbies & Home","The American Boy's Handy Book: What to Do and How to Do It (Nonpareil Book, 29)",Daniel Carter Beard,1998,David R. Godine Publisher,http://images.amazon.com/images/P/0879234490.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879234490.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879234490.01.LZZZZZZZ.jpg,,,,
3106,1887374558,1887374558.jpg,http://ecx.images-amazon.com/images/I/51LVL-iwrjL.jpg,The Complete Book Of Gourd Craft: 22 Projects * 55 Decorative Techniques * 300 Inspirational Designs,Ginger Summit,8,"Crafts, Hobbies & Home",The Complete Book Of Gourd Craft: 22 Projects * 55 Decorative Techniques * 300 Inspirational Designs,Ginger Summit,1998,Sterling Publishing,http://images.amazon.com/images/P/1887374558.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1887374558.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1887374558.01.LZZZZZZZ.jpg,,,,
3107,873418328,0873418328.jpg,http://ecx.images-amazon.com/images/I/512K38SSDZL.jpg,"Essentially Soap: The Elegant Art of Handmade Soap Making, Scenting, Coloring & Shaping",Robert S. McDaniel,8,"Crafts, Hobbies & Home",Essentially Soap,"Robert S., Dr. McDaniel",2000,Krause Publications,http://images.amazon.com/images/P/0873418328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0873418328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0873418328.01.LZZZZZZZ.jpg,,,,
3108,875421857,0875421857.jpg,http://ecx.images-amazon.com/images/I/51Hz9Ol1aUL.jpg,Spell Crafts: Creating Magical Objects (Llewellyn's Practical Magick),Scott Cunningham,8,"Crafts, Hobbies & Home",Spell Crafts: Creating Magical Objects (Llewellyn's Practical Magic),Scott Cunningham,1993,Llewellyn Publications,http://images.amazon.com/images/P/0875421857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875421857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875421857.01.LZZZZZZZ.jpg,,,,
3109,395735270,0395735270.jpg,http://ecx.images-amazon.com/images/I/51q97zT9bjL.jpg,Tasha Tudor's Heirloom Crafts,Tovah Martin,8,"Crafts, Hobbies & Home",Tasha Tudor's Heirloom Crafts,Tovah Martin,1995,Houghton Mifflin Company,http://images.amazon.com/images/P/0395735270.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395735270.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395735270.01.LZZZZZZZ.jpg,,,,
3110,806929987,0806929987.jpg,http://ecx.images-amazon.com/images/I/516LA33hGUL.jpg,Melt & Pour Soapmaking,Marie Browning,8,"Crafts, Hobbies & Home",Melt &amp; Pour Soapmaking,Marie Browning,2001,Sterling Publishing,http://images.amazon.com/images/P/0806929987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806929987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806929987.01.LZZZZZZZ.jpg,,,,
3111,080696863X,080696863X.jpg,http://ecx.images-amazon.com/images/I/5166SGDMXKL.jpg,300 Handcrafted Soaps: Great Melt & Pour Projects,Marie Browning,8,"Crafts, Hobbies & Home",300 Handcrafted Soaps: Great Melt &amp; Pour Projects,Marie Browning,2002,Sterling Publishing,http://images.amazon.com/images/P/080696863X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080696863X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080696863X.01.LZZZZZZZ.jpg,,,,
3112,193149925X,193149925X.jpg,http://ecx.images-amazon.com/images/I/51hEOEVn9ML.jpg,Folk Bags (Folk Knitting series),Vicki Square,8,"Crafts, Hobbies & Home",Folk Bags: 30 Knitting Patterns &amp; Tales from Around the World (Folk Knitting Series),Vicki Square,2003,Interweave Press,http://images.amazon.com/images/P/193149925X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/193149925X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/193149925X.01.LZZZZZZZ.jpg,,,,
3113,823030385,0823030385.jpg,http://ecx.images-amazon.com/images/I/51-TjSnzIQL.jpg,"Mat, Mount and Frame It Yourself (Crafts Highlights)",David Logan,8,"Crafts, Hobbies & Home","Mat, Mount, and Frame It Yourself (Crafts Highlights)",David Logan,2002,Watson-Guptill Publications,http://images.amazon.com/images/P/0823030385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0823030385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0823030385.01.LZZZZZZZ.jpg,,,,
3114,806985941,0806985941.jpg,http://ecx.images-amazon.com/images/I/51mqsMAnp%2BL.jpg,Residential Framing: A Homebuilder's Construction Guide,William P. Spence,8,"Crafts, Hobbies & Home",Residential Framing: A Homebuilder's Construction Guide,William P. Spence,1993,Sterling Publishing,http://images.amazon.com/images/P/0806985941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806985941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806985941.01.LZZZZZZZ.jpg,,,,
3115,806975423,0806975423.jpg,http://ecx.images-amazon.com/images/I/516SGN8V1SL.jpg,Making Picture Frames In Wood (Home Craftsman),Manly Banister,8,"Crafts, Hobbies & Home",Making Picture Frames in Wood (Home Craftsman Series),Manly Banister,1982,Sterling Publishing,http://images.amazon.com/images/P/0806975423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806975423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806975423.01.LZZZZZZZ.jpg,,,,
3116,811722503,0811722503.jpg,http://ecx.images-amazon.com/images/I/51AbIQBPkQL.jpg,Home Book of Picture Framing,Kenn Oberrecht,8,"Crafts, Hobbies & Home","Home Book of Picture Framing: Professional Secrets of Mounting, Matting, Framing and Display Artwork, Photographs, Posters, Collectibles, Carvings,",Kenn Oberrecht,1988,Stackpole Books,http://images.amazon.com/images/P/0811722503.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811722503.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811722503.01.LZZZZZZZ.jpg,,,,
3117,1879535092,1879535092.jpg,http://ecx.images-amazon.com/images/I/41JFQEbJ4%2BL.jpg,New Edge of the Anvil: A Resource Book for the Blacksmith,Jack Andrews,8,"Crafts, Hobbies & Home",New Edge of the Anvil: A Resource Book for the Blacksmith,Jack Andrews,1994,"SkipJack Press, Incorporated",http://images.amazon.com/images/P/1879535092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1879535092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1879535092.01.LZZZZZZZ.jpg,,,,
3118,385143087,0385143087.jpg,http://ecx.images-amazon.com/images/I/51fnKBPUV6L.jpg,"Foxfire 5: Ironmaking, Blacksmithing, Flintlock Rifles, Bear Hunting, and Other Affairs of Plain Living",,8,"Crafts, Hobbies & Home",Foxfire 5 (Foxfire (Paperback)),ELIOT WIGGINTON,1979,Anchor,http://images.amazon.com/images/P/0385143087.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385143087.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385143087.01.LZZZZZZZ.jpg,,,,
3119,806948728,0806948728.jpg,http://ecx.images-amazon.com/images/I/61VQBYZJP2L.jpg,"Making Mosaics: Designs, Techniques & Projects",Leslie Dierks,8,"Crafts, Hobbies & Home","Making Mosaics: Designs, Techniques &amp; Projects",Leslie Dierks,1997,Sterling Publishing,http://images.amazon.com/images/P/0806948728.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806948728.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806948728.01.LZZZZZZZ.jpg,,,,
3120,1581800959,1581800959.jpg,http://ecx.images-amazon.com/images/I/51qUPjMN1mL.jpg,The Mosaic Idea Book: More Than 100 Designs To Copy and Create,Rosalind Wates,8,"Crafts, Hobbies & Home",The Mosaic Idea Book,Rosalind Wates,2000,North Light Books,http://images.amazon.com/images/P/1581800959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1581800959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1581800959.01.LZZZZZZZ.jpg,,,,
3121,1570761493,1570761493.jpg,http://ecx.images-amazon.com/images/I/71JQN1MXC6L.gif,Mosaic Workshop,Emma Biggs,8,"Crafts, Hobbies & Home",Mosaic Workshop: A Guide to Designing and Creating Mosaics,Emma Biggs,1999,Trafalgar Square,http://images.amazon.com/images/P/1570761493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570761493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570761493.01.LZZZZZZZ.jpg,,,,
3122,193154316X,193154316X.jpg,http://ecx.images-amazon.com/images/I/51YSRKkDULL.jpg,Vogue Knitting: The Ultimate Knitting Book,Vogue Knitting Magazine Editors,8,"Crafts, Hobbies & Home",Vogue Knitting: The Ultimate Knitting Book,Vogue Knitting Magazine Editors,2002,Sixth &amp; Spring Books,http://images.amazon.com/images/P/193154316X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/193154316X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/193154316X.01.LZZZZZZZ.jpg,,,,
3123,801984963,0801984963.jpg,http://ecx.images-amazon.com/images/I/51ZMj1LRVTL.jpg,The Art of Manipulating Fabric,Colette Wolff,8,"Crafts, Hobbies & Home",The Art of Manipulating Fabric,Colette Wolff,1996,Krause Publications,http://images.amazon.com/images/P/0801984963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0801984963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0801984963.01.LZZZZZZZ.jpg,,,,
3124,761128182,0761128182.jpg,http://ecx.images-amazon.com/images/I/51mRVbTnIEL.jpg,Stitch 'n Bitch: The Knitter's Handbook,Debbie Stoller,8,"Crafts, Hobbies & Home",Stitch 'N Bitch: The Knitter's Handbook,Debbie Stoller,2003,Workman Publishing,http://images.amazon.com/images/P/0761128182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761128182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761128182.01.LZZZZZZZ.jpg,,,,
3125,486258378,0486258378.jpg,http://ecx.images-amazon.com/images/I/511a12qDDqL.jpg,The Complete Book of Origami: Step-by Step Instructions in Over 1000 Diagrams (Dover Origami Papercraft),Robert J. Lang,8,"Crafts, Hobbies & Home",The Complete Book of Origami: Step-By-Step Instructions in over 1000 Diagrams/37 Original Models (Origami),Robert J. Lang,1989,Dover Publications,http://images.amazon.com/images/P/0486258378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486258378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486258378.01.LZZZZZZZ.jpg,,,,
3126,891349553,0891349553.jpg,http://ecx.images-amazon.com/images/I/51KmFhTi28L.jpg,Creating Life-Like Animals in Polymer Clay,Katherine Dewey,8,"Crafts, Hobbies & Home",Creating Life-Like Animals in Polymer Clay,Katherine Dewey,2000,North Light Books,http://images.amazon.com/images/P/0891349553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891349553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891349553.01.LZZZZZZZ.jpg,,,,
3127,767417011,0767417011.jpg,http://ecx.images-amazon.com/images/I/51gULHDJSBL.jpg,Make It in Clay: A Beginner's Guide to Ceramics,Charlotte Speight,8,"Crafts, Hobbies & Home",Make It in Clay: A Beginner's Guide to Ceramics,Charlotte  Speight,2001,McGraw-Hill Humanities/Social Sciences/Languages,http://images.amazon.com/images/P/0767417011.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767417011.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767417011.01.LZZZZZZZ.jpg,,,,
